time,accel x,accel y,accel z,gyro x,gyro y,gyro z
1515627135.757,0.091115,0.26348,-0.389687,0.581278,-2.149316,0.990504
1515627135.767,0.039378,0.059854,-0.444477,-0.567828,-2.828599,1.195855
1515627135.777,-0.331924,0.100412,0.222488,-0.269826,-2.25685,0.973507
1515627135.787,-0.276527,-0.107472,0.286717,0.156325,-1.642987,0.991384
1515627135.797,-0.31168,0.008503,0.34607,0.348088,-1.410581,0.67395
1515627135.807,-0.413538,0.061411,0.296723,0.31308,-1.399622,0.334926
1515627135.817,-0.396839,0.084352,0.214711,0.265679,-1.401822,0.126691
1515627135.827,-0.354455,0.032702,0.117137,0.297126,-1.366723,0.098437
1515627135.837,-0.254316,-0.10876,0.05813,0.351513,-1.26905,0.137762
1515627135.847,-0.165,-0.240726,0.007913,0.375456,-1.183849,0.137277
1515627135.857,-0.10547,-0.299967,-0.026836,0.281507,-1.185163,0.073312
1515627135.867,-0.072128,-0.309607,-0.060652,0.146041,-1.177685,0.013138
1515627135.877,-0.090624,-0.32384,-0.061442,0.070106,-1.158897,-0.034567
1515627135.887,-0.065111,-0.327363,-0.030635,0.019346,-1.145697,-0.055366
1515627135.897,-0.059497,-0.326239,0.005254,0.046821,-1.058301,-0.081359
1515627135.907,-0.049931,-0.329835,0.085863,0.120256,-0.926415,-0.100257
1515627135.917,-0.034678,-0.314825,0.15752,0.161179,-0.789929,-0.155738
1515627135.927,-0.029979,-0.279081,0.168867,0.198628,-0.702495,-0.212493
1515627135.937,-0.019288,-0.237277,0.151694,0.194845,-0.624306,-0.296398
1515627135.947,0.00476,-0.203374,0.11675,0.227398,-0.66377,-0.363231
1515627135.957,0.034617,-0.163976,0.062725,0.265561,-0.731169,-0.382171
1515627135.967,0.058165,-0.151378,0.028736,0.316943,-0.737819,-0.407133
1515627135.977,0.043988,-0.135329,0.048048,0.386757,-0.681653,-0.428464
1515627135.987,0.013597,-0.088394,0.081778,0.418039,-0.603987,-0.423562
1515627135.997,0.002816,-0.052204,0.105488,0.360124,-0.83437,-0.332401
1515627136.007,0.058869,-0.020809,0.034708,0.180198,-1.353368,-0.160632
1515627136.017,0.143143,-0.039239,-0.08431,-0.001005,-1.716611,0.018044
