timestamp(unix),accel x,accel y,accel z,gyro x,gyro y,gyro z
1515650813,0.170945,0.674946,0.0575,-0.415594,0.810732,-4.019388
1515650813,0.308942,0.661965,0.12051,-0.325718,0.984201,-3.729646
1515650813,0.42602,0.632297,0.257092,-0.342859,1.394144,-3.266823
1515650813,0.49662,0.573683,0.39174,-0.544467,1.670273,-2.807916
1515650813,0.574556,0.534763,0.466355,-0.777364,1.569156,-2.373097
1515650813,0.667566,0.500854,0.488632,-0.948991,1.013275,-1.948365
1515650813,0.829711,0.485081,0.440787,-0.981194,0.384784,-1.42401
1515650813,0.855567,0.472336,0.444683,-0.986172,0.129995,-0.841288
1515650813,0.85294,0.474111,0.451025,-1.074363,0.158055,-0.257962
1515650813,0.818174,0.448361,0.475778,-1.224373,0.061823,0.229314
1515650813,0.801841,0.459157,0.491822,-1.366115,-0.288675,0.697985
1515650813,0.749975,0.513131,0.543111,-1.675355,-0.550974,1.145577
1515650813,0.685984,0.6453,0.576633,-2.2032,-0.62603,1.571567
1515650813,0.645116,0.852573,0.663785,-3.131953,-0.402748,2.153435
1515650813,0.561467,1.085762,0.647334,-4.235605,-0.179419,2.876621
1515650813,0.237994,1.362856,-0.013801,-4.863956,-0.269716,3.604062
1515650813,-0.03987,1.256907,-0.437202,-4.581861,-0.814488,4.093726
1515650813,-0.312661,1.093618,-0.721203,-3.453728,-1.488207,4.079437
1515650813,-0.451796,0.906929,-0.740886,-2.051834,-1.81247,3.65366
1515650813,-0.451874,0.743811,-0.45364,-1.382849,-1.44376,3.157908
1515650814,-0.375361,0.693334,-0.161181,-1.769498,-0.590826,2.899281
1515650814,-0.339376,0.624758,-0.184325,-2.676341,0.506587,2.736552
1515650814,-0.375633,0.582153,-0.210562,-3.144751,1.274609,2.380928
1515650814,-0.337423,0.481598,-0.384832,-3.226755,1.984133,1.801016
1515650814,0.029379,0.391375,-0.262378,-3.532994,2.84518,1.282589
1515650814,0.154487,0.346312,-0.281576,-3.782308,3.175422,1.065939
1515650814,0.178946,0.318292,-0.274707,-4.01392,3.255253,1.069484
1515650814,0.124814,0.294751,-0.351622,-4.152669,3.047372,0.986645
1515650814,0.102813,0.302854,-0.448846,-4.097761,2.791827,0.86871
1515650814,0.143114,0.294022,-0.558575,-3.728642,2.363555,0.886083
1515650814,0.182865,0.211054,-0.566724,-3.181536,1.805394,0.998973
1515650814,0.187385,0.164157,-0.482093,-2.773086,1.445371,1.179499
1515650814,0.171662,0.159199,-0.508805,-2.585427,1.341864,1.375558
1515650814,0.207341,0.117145,-0.382387,-2.525416,1.292058,1.631056
1515650814,0.149173,0.102304,-0.400423,-2.51019,1.298339,1.898018
1515650814,0.049739,0.096769,-0.449762,-2.46039,1.315301,2.042454
1515650814,-0.028058,0.084248,-0.512505,-2.316157,1.237813,2.050188
1515650814,-0.095364,0.086881,-0.549199,-2.143904,1.266527,2.010683
1515650814,-0.13793,0.070352,-0.589512,-1.972001,1.364457,1.956874
1515650814,-0.182635,0.051711,-0.669675,-1.717097,1.555531,1.88989
1515650814,-0.220205,0.0331,-0.696156,-1.356928,1.764602,1.844758
1515650814,-0.237289,0.027411,-0.700963,-0.955983,1.808952,1.780213
1515650814,-0.360009,0.092059,-0.664471,-0.612896,1.776818,1.670086
1515650814,-0.466324,0.168261,-0.695059,-0.187636,1.643242,1.532215
1515650814,-0.511043,0.143275,-0.707792,0.449567,1.364218,1.433347
1515650814,-0.589291,-0.01396,-0.561885,0.981284,1.129245,1.292158
1515650814,-0.602687,-0.030003,-0.53144,1.364922,1.075429,0.98708
1515650814,-0.608574,-0.149148,-0.41386,1.57728,1.208825,0.606384
1515650814,-0.532335,-0.305663,-0.209886,1.646226,1.30154,0.223408
1515650814,-0.492389,-0.296659,-0.185427,1.798883,1.072114,-0.073446
1515650814,-0.540427,-0.240684,-0.156202,2.091832,0.464281,-0.462226
1515650814,-0.549562,-0.106408,-0.125806,2.464302,-0.393002,-0.872231
1515650814,-0.576485,0.037964,-0.060196,2.912502,-1.124831,-1.220507
1515650814,-0.589203,0.161841,0.0588,3.156636,-1.577425,-1.527449
1515650814,-0.739586,0.488837,0.062058,3.596532,-2.174382,-1.882288
1515650814,-0.753878,0.598008,0.262467,4.276896,-3.199963,-2.456975
1515650814,-0.691214,0.639859,0.301408,4.127151,-3.875426,-3.288222
1515650814,-0.477997,0.604359,0.757984,2.725527,-3.249391,-4.115985
1515650814,-0.31218,0.677683,0.733221,0.9026,-1.103651,-4.564156
1515650814,-0.183259,0.761558,0.509032,-0.222262,1.349774,-4.603504
1515650814,-0.119863,0.7893,0.229055,-0.29964,2.069461,-4.64576
1515650814,-0.007317,0.799141,0.151045,0.007248,1.643611,-4.56207
1515650814,0.175934,0.789929,0.221474,0.079057,0.906444,-4.141488
1515650814,0.361603,0.607954,0.351117,-0.255146,0.435425,-3.528456
1515650814,0.344192,0.575809,0.245586,-0.497884,0.137251,-3.175547
1515650814,0.359777,0.63348,0.243725,-0.510778,0.033644,-2.954439
1515650814,0.481619,0.548145,0.176972,-0.428689,0.147389,-2.695629
1515650815,0.56674,0.550671,0.267156,-0.476412,0.452097,-2.385169
1515650815,0.6506,0.563711,0.329458,-0.57214,0.531222,-2.028089
1515650815,0.77481,0.558243,0.372233,-0.68398,0.42785,-1.543409
1515650815,0.773939,0.578916,0.377666,-0.721965,0.202846,-0.993492
1515650815,0.804234,0.588523,0.388871,-0.77612,0.065043,-0.378132
1515650815,0.77031,0.553193,0.519328,-1.013291,0.083495,0.238619
1515650815,0.714042,0.528753,0.544074,-1.379432,0.185359,0.799867
1515650815,0.620117,0.538567,0.538016,-1.815224,0.181939,1.188042
1515650815,0.540644,0.632888,0.540961,-2.369566,0.273809,1.463195
1515650815,0.488434,0.780138,0.547963,-3.173413,0.646076,1.777363
1515650815,0.440767,0.922985,0.465271,-4.076801,1.007664,2.204413
1515650815,0.305628,1.080352,-0.064473,-4.652861,1.169018,2.713922
1515650815,0.278425,0.996681,-0.079139,-4.520689,0.80069,3.094783
1515650815,0.113073,0.881738,-0.410334,-3.76389,0.148352,3.196762
1515650815,-0.169509,0.644887,-0.542207,-2.851972,-0.325114,3.054394
1515650815,-0.264181,0.518263,-0.380052,-2.329026,-0.250062,2.627193
1515650815,-0.287305,0.460575,-0.194906,-2.41918,0.307984,2.107652
1515650815,-0.257813,0.438025,-0.09407,-2.935441,1.232227,1.647724
1515650815,-0.174105,0.433019,-0.124782,-3.419491,1.987086,1.272474
1515650815,-0.042898,0.410669,-0.177029,-3.759897,2.615726,1.089603
1515650815,0.13662,0.336347,-0.222365,-4.024629,3.046336,0.970308
1515650815,0.169454,0.293493,-0.287973,-4.149353,3.147589,0.856112
1515650815,0.15514,0.280897,-0.313585,-4.10916,2.983997,0.781599
1515650815,0.198072,0.233314,-0.405519,-3.954295,2.704736,0.745301
1515650815,0.217747,0.218866,-0.48675,-3.664809,2.364777,0.791561
1515650815,0.205697,0.191969,-0.573866,-3.123361,1.897338,0.909879
1515650815,0.187319,0.12281,-0.477601,-2.63187,1.499128,1.053218
1515650815,0.171402,0.115161,-0.502544,-2.303459,1.245232,1.181906
1515650815,0.145195,0.090207,-0.480668,-2.011055,1.274283,1.371075
1515650815,0.084545,0.053958,-0.461164,-1.684653,1.274647,1.508552
1515650815,0.0151,0.024589,-0.406274,-1.329059,1.29295,1.659521
1515650815,-0.055256,-0.009074,-0.32475,-1.128818,1.345682,1.731515
1515650815,-0.119544,-0.023226,-0.22343,-1.137163,1.46863,1.735907
1515650815,-0.176756,-0.026098,-0.18362,-1.242196,1.724,1.729068
1515650815,-0.220884,-0.033938,-0.168323,-1.361864,2.018714,1.688203
1515650815,-0.217732,-0.011552,-0.185897,-1.516192,2.317008,1.667049
1515650815,-0.237941,-0.017683,-0.195974,-1.60537,2.53423,1.694241
1515650815,-0.232718,-0.005816,-0.240512,-1.625362,2.677623,1.839613
1515650815,-0.298446,-0.004328,-0.349573,-1.524701,2.640835,1.973834
1515650815,-0.39687,0.01001,-0.385594,-1.330074,2.399844,1.97928
1515650815,-0.521048,0.060967,-0.414159,-1.079874,2.090753,1.899687
1515650815,-0.614149,0.082492,-0.453563,-0.757507,1.860464,1.797071
1515650815,-0.708578,0.024531,-0.471229,-0.410326,1.784041,1.576465
1515650815,-0.773159,-0.06777,-0.447158,-0.121755,1.872154,1.221018
1515650815,-0.724309,-0.252311,-0.463344,0.198458,1.852845,0.85508
1515650815,-0.701927,-0.347357,-0.440667,0.733655,1.58426,0.544693
1515650815,-0.702304,-0.354167,-0.412837,1.326529,1.053063,0.198373
1515650816,-0.713772,-0.431983,-0.209472,1.843055,0.441797,-0.18615
1515650816,-0.716493,-0.372832,-0.054717,2.141574,-0.187565,-0.616705
1515650816,-0.713211,-0.252462,0.057614,2.227842,-0.900589,-1.018976
1515650816,-0.725498,-0.113112,0.140609,2.154382,-1.516977,-1.377395
1515650816,-0.735444,0.015875,0.135376,2.117581,-2.097539,-1.741837
1515650816,-0.75871,0.147925,0.090686,2.181469,-2.551592,-2.181772
1515650816,-0.796852,0.265464,0.211891,2.059819,-2.536751,-2.709164
1515650816,-0.765405,0.297266,0.330773,1.639524,-1.964693,-3.269318
1515650816,-0.701025,0.354764,0.432873,0.919966,-0.939253,-3.848123
1515650816,-0.618205,0.449553,0.447574,0.077631,0.225897,-4.314355
1515650816,-0.52319,0.582224,0.33459,-0.477326,1.092919,-4.686326
1515650816,-0.393797,0.709319,0.184379,-0.539824,1.387489,-4.886551
1515650816,-0.154333,0.691807,0.125767,-0.181466,1.069038,-4.859955
1515650816,-0.099223,0.774045,0.138359,-0.024505,0.597887,-4.640171
1515650816,-0.006669,0.693518,0.255802,-0.233175,0.435749,-4.345371
1515650816,0.260673,0.533286,0.29099,-0.594101,0.465782,-3.971911
1515650816,0.450678,0.514273,0.157603,-0.612237,0.44355,-3.566634
1515650816,0.649824,0.483005,0.113578,-0.296698,0.221115,-3.093649
1515650816,0.840859,0.434872,0.164143,-0.049383,-0.011965,-2.457623
1515650816,0.933381,0.419158,0.267644,-0.103109,-0.12822,-1.788258
1515650816,0.975121,0.427411,0.30106,-0.203574,-0.119138,-1.08989
1515650816,0.928999,0.391583,0.32029,-0.361059,-0.100618,-0.458664
1515650816,0.892807,0.390304,0.366156,-0.479337,-0.166988,0.027467
1515650816,0.892445,0.382371,0.362667,-0.796467,-0.041341,0.480946
1515650816,0.855422,0.424337,0.423172,-1.203935,0.189277,0.923023
1515650816,0.815045,0.454928,0.398126,-1.646235,0.427072,1.397077
1515650816,0.748405,0.489514,0.344962,-2.006064,0.549084,1.827386
1515650816,0.665954,0.601799,0.321432,-2.427294,0.693717,2.24085
1515650816,0.583221,0.798016,0.333704,-3.14409,1.062714,2.780089
1515650816,0.497787,1.017372,0.255555,-3.859649,1.355489,3.470749
1515650816,0.163974,1.226724,-0.426732,-3.904051,1.084104,4.177174
1515650816,-0.148812,1.091437,-0.667718,-3.016819,0.245986,4.587572
1515650816,-0.447663,0.873766,-0.698103,-1.74256,-0.791793,4.498566
1515650816,-0.632295,0.641512,-0.493188,-0.804555,-1.14157,3.941676
1515650816,-0.669012,0.449998,-0.192729,-0.756778,-0.563366,3.274937
1515650816,-0.636436,0.368025,0.027648,-1.579047,0.557505,2.698182
1515650816,-0.499734,0.283837,-0.078245,-2.627449,1.95294,2.265663
1515650816,-0.531181,0.263494,-0.101781,-3.251533,2.69089,1.795186
1515650816,-0.469012,0.221543,-0.296415,-3.379478,2.859733,1.28705
1515650816,-0.253886,0.107988,-0.277693,-3.516973,3.137089,0.686482
1515650816,-0.057491,0.129679,-0.250499,-3.953263,3.939588,0.19013
1515650816,0.150117,0.19353,-0.32324,-4.317549,4.641026,0.006512
1515650816,0.307716,0.247575,-0.460002,-4.361941,4.748483,0.056228
1515650816,0.391846,0.24065,-0.609459,-4.018788,4.133057,0.310194
1515650816,0.389075,0.189747,-0.714215,-3.409055,3.02243,0.56797
1515650816,0.30487,0.141339,-0.750819,-2.742806,1.835382,0.770049
1515650816,0.256988,0.117001,-0.715613,-2.089085,0.900269,1.04094
1515650817,0.240412,0.113192,-0.738392,-1.67374,0.432943,1.329832
1515650817,0.141797,0.064583,-0.665799,-1.392924,0.380924,1.61532
1515650817,0.062222,0.03783,-0.667725,-1.080989,0.566375,1.820013
1515650817,-0.023437,0.013519,-0.640469,-0.772276,0.834084,1.933333
1515650817,-0.126684,-0.016773,-0.546262,-0.612722,1.150533,1.954271
1515650817,-0.239008,-0.035769,-0.459155,-0.629714,1.475065,1.834913
1515650817,-0.31975,-0.045581,-0.392582,-0.715677,1.831658,1.605711
1515650817,-0.340429,-0.012213,-0.34946,-0.829268,2.101097,1.378543
1515650817,-0.319397,0.011051,-0.353361,-0.920029,2.354019,1.309196
1515650817,-0.324835,0.018085,-0.38701,-0.929918,2.509202,1.319897
1515650817,-0.365959,0.02264,-0.401048,-0.833899,2.471075,1.327987
1515650817,-0.438842,0.085119,-0.375361,-0.823968,2.426937,1.347304
1515650817,-0.508495,0.115826,-0.41629,-0.671503,2.348297,1.386849
1515650817,-0.603797,-0.025262,-0.415911,-0.330113,2.12166,1.335634
1515650817,-0.615141,-0.033488,-0.404438,-0.069748,1.863834,1.195071
1515650817,-0.656161,-0.161562,-0.373979,0.176915,1.598625,0.867136
1515650817,-0.674681,-0.412975,-0.305185,0.491925,1.375015,0.343306
1515650817,-0.582558,-0.444487,-0.178124,0.695996,1.350688,-0.171742
1515650817,-0.54329,-0.405103,-0.149762,0.825715,1.2848,-0.500704
1515650817,-0.548655,-0.309998,-0.141115,1.187432,0.784604,-0.747011
1515650817,-0.582414,-0.200705,-0.083391,1.592548,-0.076068,-1.006496
1515650817,-0.644019,-0.090099,0.001723,1.863827,-0.979894,-1.349128
1515650817,-0.771247,0.132415,0.062335,2.025517,-1.667866,-1.8078
1515650817,-0.751466,0.25304,0.087252,2.153381,-2.049243,-2.405479
1515650817,-0.704083,0.278769,0.103854,2.190549,-2.328,-2.982732
1515650817,-0.506138,0.401456,0.294744,1.927873,-2.21642,-3.385499
1515650817,-0.366102,0.412896,0.439893,1.192919,-1.340867,-3.502198
1515650817,-0.309486,0.520147,0.513543,0.130948,-0.438069,-3.617833
1515650817,-0.26409,0.569615,0.374826,-0.63046,0.099609,-3.77678
1515650817,-0.213041,0.663498,0.214985,-0.97563,0.275919,-3.893613
1515650817,-0.05731,0.718273,0.105138,-1.046318,0.326152,-3.765771
1515650817,0.133102,0.59868,0.071586,-1.146005,0.344233,-3.554756
1515650817,0.209488,0.559958,0.008961,-1.201488,0.321788,-3.315926
1515650817,0.299047,0.538061,-0.010491,-1.153788,0.193133,-3.112273
1515650817,0.404112,0.537009,-0.025884,-1.110759,0.137331,-2.871456
1515650817,0.530835,0.530366,-0.081966,-0.986373,0.05543,-2.533042
1515650817,0.624112,0.490346,-0.101201,-0.824845,-0.014427,-2.122411
1515650817,0.76856,0.432589,-0.117123,-0.671633,-0.043644,-1.657644
1515650817,0.771734,0.462191,-0.119645,-0.408113,-0.064415,-1.17599
1515650817,0.814619,0.439784,-0.047038,-0.3379,-0.033978,-0.691061
1515650817,0.842708,0.390732,0.109036,-0.459888,0.075112,-0.210051
1515650817,0.828962,0.391022,0.134702,-0.691895,0.160224,0.239288
1515650817,0.814036,0.410285,0.133779,-0.926897,0.285941,0.708459
1515650817,0.760025,0.411862,0.12407,-1.170018,0.390136,1.150589
1515650817,0.688801,0.420424,0.096991,-1.387897,0.386812,1.500196
1515650817,0.588429,0.4569,0.080421,-1.686831,0.377351,1.747123
1515650817,0.515262,0.786411,0.14078,-2.256291,0.723434,1.996812
1515650818,0.524314,0.939221,0.02859,-3.04546,1.387117,2.443621
1515650818,0.511035,0.88633,0.044831,-3.651445,1.904306,3.07646
1515650818,0.305044,0.950008,-0.442459,-3.712101,1.858262,3.560097
1515650818,0.072883,0.863575,-0.628759,-3.19526,1.431484,3.759538
1515650818,-0.154559,0.785251,-0.710179,-2.447437,0.863631,3.631788
1515650818,-0.309525,0.721543,-0.694641,-1.581157,0.527209,3.313975
1515650818,-0.365177,0.630772,-0.532458,-1.030613,0.438808,2.942107
1515650818,-0.325784,0.55131,-0.299553,-1.118028,0.641431,2.725511
1515650818,-0.307501,0.357497,-0.110113,-1.609587,1.215108,2.580713
1515650818,-0.330154,0.230905,-0.192468,-2.121046,1.645304,2.235546
1515650818,-0.357008,0.207062,-0.20207,-2.4855,2.006216,1.762218
1515650818,-0.256195,0.105922,-0.252874,-2.871783,2.792083,1.30727
1515650818,-0.167872,0.079356,-0.309822,-3.096734,3.351263,0.859166
1515650818,-0.051613,0.098098,-0.356558,-3.145552,3.586067,0.578964
1515650818,0.109937,0.103687,-0.451477,-3.017841,3.43801,0.470005
1515650818,0.109849,0.104052,-0.454481,-2.703982,3.025206,0.475373
1515650818,0.132664,0.08631,-0.477434,-2.323218,2.450169,0.535972
1515650818,0.176955,0.049114,-0.430042,-1.979153,1.942008,0.644811
1515650818,0.190434,0.0214,-0.411547,-1.709464,1.626024,0.791681
1515650818,0.171056,-0.013219,-0.402645,-1.45734,1.454567,0.983474
1515650818,0.109619,-0.047861,-0.379929,-1.203085,1.300863,1.085993
1515650818,0.057274,-0.06883,-0.310305,-1.058466,1.292638,1.121058
1515650818,0.000703,-0.076654,-0.254721,-1.051437,1.471716,1.140419
1515650818,-0.075227,-0.031949,-0.216781,-1.091194,1.71757,1.125998
1515650818,-0.090033,-0.042054,-0.21484,-1.085822,1.856014,1.103497
1515650818,-0.129113,-0.018885,-0.220601,-1.031008,1.945556,1.086705
1515650818,-0.157043,-0.009079,-0.239853,-0.967581,1.987388,1.099011
1515650818,-0.193256,-0.032322,-0.252499,-0.823907,1.968401,1.116874
1515650818,-0.239471,-0.061337,-0.253637,-0.634916,1.857492,1.101027
1515650818,-0.313621,-0.057273,-0.226864,-0.477252,1.71072,1.055673
1515650818,-0.398965,-0.011161,-0.225563,-0.30796,1.517381,0.991654
1515650818,-0.462326,-0.012581,-0.267114,0.005973,1.272757,0.884081
1515650818,-0.542357,-0.089004,-0.170598,0.272379,1.068621,0.718087
1515650818,-0.551799,-0.186522,-0.061313,0.438829,1.100641,0.439815
1515650818,-0.555344,-0.188784,-0.041493,0.439597,1.387918,0.088742
1515650818,-0.475067,-0.333903,0.051475,0.513422,1.590498,-0.256888
1515650818,-0.428476,-0.338237,0.081108,0.785392,1.49962,-0.549619
1515650818,-0.45365,-0.290214,0.106629,1.221214,0.820276,-0.923281
1515650818,-0.458249,-0.079362,0.232404,1.652474,-0.108521,-1.272621
1515650818,-0.429382,-0.060721,0.259074,1.901508,-1.056481,-1.576252
1515650818,-0.381244,0.075033,0.300894,2.052451,-1.763221,-1.737416
1515650818,-0.269354,0.30789,0.395975,2.042212,-2.145126,-1.668517
1515650818,-0.301313,0.31802,0.456439,1.738917,-2.326761,-1.671148
1515650818,-0.355985,0.303866,0.499613,1.189542,-2.261724,-1.903158
1515650818,-0.373461,0.2986,0.565259,0.348965,-1.659986,-2.368904
1515650818,-0.315583,0.350039,0.524135,-0.581581,-0.694235,-2.833568
1515650818,-0.220076,0.446647,0.410678,-1.206627,0.128614,-3.172528
1515650819,-0.017839,0.55887,0.191468,-1.461643,0.43865,-3.309675
1515650819,0.020998,0.613115,0.180157,-1.474176,0.302684,-3.202641
1515650819,0.134155,0.632444,0.126037,-1.444436,0.197947,-2.949817
1515650819,0.077959,0.532293,0.094617,-1.444999,0.243445,-2.827096
1515650819,0.101876,0.527561,0.10386,-1.423475,0.170636,-2.834915
1515650819,0.208865,0.532236,0.078991,-1.413101,0.182636,-2.784666
1515650819,0.34764,0.536663,0.073074,-1.389266,0.250947,-2.557791
1515650819,0.444885,0.528998,0.025219,-1.234743,0.213138,-2.302486
1515650819,0.576326,0.514058,0.024649,-1.030304,0.208921,-1.925893
1515650819,0.77304,0.41295,0.095852,-0.905356,0.178494,-1.459829
1515650819,0.819691,0.388365,0.116015,-0.837838,0.207759,-0.954081
1515650819,0.821206,0.401053,0.117553,-0.828758,0.154631,-0.441287
1515650819,0.734179,0.374504,0.117213,-0.853929,0.032166,-0.001042
1515650819,0.672801,0.351631,0.090013,-0.868995,-0.01398,0.367352
1515650819,0.643198,0.331708,0.095749,-0.956472,0.178502,0.682187
1515650819,0.587825,0.392695,0.099726,-1.098347,0.442551,0.980432
1515650819,0.583308,0.367337,0.108496,-1.262343,0.705394,1.279958
1515650819,0.544933,0.437972,0.14836,-1.577245,0.922792,1.590667
1515650819,0.526201,0.690666,0.169408,-2.062623,1.279848,1.995711
1515650819,0.487573,0.768816,0.07191,-2.561917,1.603653,2.559808
1515650819,0.369144,0.785183,-0.10149,-2.780771,1.75698,3.101323
1515650819,0.206407,0.705205,-0.317047,-2.447604,1.584567,3.50355
1515650819,-0.014148,0.575246,-0.450967,-1.612617,1.044445,3.571656
1515650819,-0.224486,0.446064,-0.371619,-0.89513,0.530094,3.27407
1515650819,-0.320927,0.385513,0.071767,-0.757928,0.521281,2.793585
1515650819,-0.356744,0.342828,0.070348,-1.268638,1.017012,2.343467
1515650819,-0.30331,0.352139,0.230955,-2.231699,1.975758,2.035606
1515650819,-0.132806,0.375659,-0.002933,-2.931357,2.456071,1.781868
1515650819,-0.078623,0.333414,-0.11304,-3.37829,2.843542,1.617525
1515650819,-0.038448,0.265698,-0.23904,-3.641388,3.207318,1.506421
1515650819,-0.038154,0.197084,-0.384403,-3.588596,3.445918,1.358217
1515650819,-0.025844,0.117925,-0.414727,-3.450281,3.629631,1.181299
1515650819,-0.040017,0.087792,-0.478242,-3.128266,3.511383,0.933586
1515650819,0.077218,0.07383,-0.381588,-2.821079,3.216596,0.80493
1515650819,0.109625,0.077913,-0.367047,-2.634782,2.882535,0.846611
1515650819,0.093836,0.069297,-0.384747,-2.43619,2.545019,0.993558
1515650819,0.042397,0.021845,-0.38633,-2.22377,2.206289,1.114741
1515650819,-0.004154,-0.002523,-0.36873,-2.066829,2.120537,1.195871
1515650819,-0.033802,-0.023099,-0.386659,-1.895323,2.10638,1.246748
1515650819,-0.063266,-0.040257,-0.400357,-1.693232,2.120883,1.290355
1515650819,-0.07098,-0.051445,-0.413628,-1.4074,2.032839,1.382134
1515650819,-0.114638,-0.05317,-0.392291,-1.073279,1.88992,1.477144
1515650819,-0.208302,-0.069604,-0.275665,-0.812356,1.628696,1.499435
1515650819,-0.268372,-0.081275,-0.193579,-0.718672,1.595327,1.494088
1515650819,-0.308672,-0.084244,-0.166447,-0.752299,1.772002,1.52457
1515650819,-0.37251,-0.101261,-0.175832,-0.78937,1.966546,1.523323
1515650819,-0.440716,-0.115849,-0.17781,-0.786462,2.138387,1.480198
1515650820,-0.496479,-0.14778,-0.189833,-0.772037,2.207492,1.35931
1515650820,-0.606647,-0.130512,-0.206801,-0.720526,2.154814,1.19232
1515650820,-0.622589,-0.133417,-0.211494,-0.6627,1.993459,0.975714
1515650820,-0.697593,-0.068392,-0.244024,-0.501465,1.782053,0.773232
1515650820,-0.713154,-0.086084,-0.272237,-0.260926,1.598185,0.600077
1515650820,-0.691259,-0.148225,-0.255161,-0.123492,1.521712,0.454757
1515650820,-0.689264,-0.239048,-0.27212,0.080875,1.399899,0.288176
1515650820,-0.680639,-0.324473,-0.283537,0.471598,1.18139,0.007865
1515650820,-0.648307,-0.403098,-0.233232,0.911307,0.915096,-0.332859
1515650820,-0.599064,-0.421466,-0.125656,1.273156,0.554446,-0.678797
1515650820,-0.635229,-0.309968,0.05961,1.553909,-0.030739,-1.08946
1515650820,-0.650393,-0.18981,0.167851,1.634439,-0.657804,-1.476534
1515650820,-0.615243,-0.180241,0.194156,1.450619,-1.109558,-1.853311
1515650820,-0.66623,0.095909,0.184318,1.202729,-1.286751,-2.180598
1515650820,-0.688799,0.231909,0.142301,1.179549,-1.380293,-2.5509
1515650820,-0.655049,0.317319,0.165492,1.120717,-1.256645,-2.95294
1515650820,-0.555261,0.389547,0.241099,0.975229,-1.127025,-3.303272
1515650820,-0.456173,0.466065,0.334542,0.688658,-1.011711,-3.557771
1515650820,-0.294701,0.538345,0.405503,0.213009,-0.940546,-3.690755
1515650820,-0.026748,0.591987,0.346711,-0.255186,-0.825015,-3.650838
1515650820,0.145352,0.591695,0.272157,-0.651146,-0.506281,-3.406685
1515650820,0.24279,0.563031,0.192261,-0.886748,-0.163362,-3.023263
1515650820,0.293232,0.517306,0.195668,-1.0477,0.152028,-2.702631
1515650820,0.355615,0.454777,0.192199,-1.129966,0.209578,-2.431434
1515650820,0.429744,0.40912,0.190039,-1.298509,0.047387,-2.205326
1515650820,0.55664,0.353785,0.063414,-1.384941,-0.013225,-1.922539
1515650820,0.572796,0.387326,0.051275,-1.358965,0.071936,-1.575561
1515650820,0.637054,0.381251,-0.028483,-1.138325,0.064129,-1.216178
1515650820,0.760666,0.328081,0.006041,-0.978699,0.090952,-0.809894
1515650820,0.786488,0.309593,0.05267,-0.945944,0.164364,-0.30135
1515650820,0.754229,0.295559,0.071713,-1.024545,0.183985,0.203527
1515650820,0.712843,0.28027,0.077919,-1.126437,0.290661,0.648952
1515650820,0.651877,0.262532,0.086577,-1.300574,0.466452,1.030064
1515650820,0.594252,0.252412,0.092183,-1.567922,0.718507,1.349409
1515650820,0.480062,0.341593,0.053837,-1.880705,1.045678,1.619096
1515650820,0.441124,0.421821,0.016963,-2.284273,1.401407,1.859805
1515650820,0.422221,0.38731,0.022227,-2.766798,1.972059,2.199918
1515650820,0.366893,0.575449,-0.128577,-3.296928,2.446032,2.57513
1515650820,0.285109,0.624417,-0.281029,-3.621725,2.716033,2.962092
1515650820,0.133337,0.632557,-0.48697,-3.628614,2.649538,3.27524
1515650820,-0.068902,0.572096,-0.687581,-3.175967,2.240523,3.385561
1515650820,-0.262698,0.465961,-0.814327,-2.40454,1.63449,3.25998
1515650820,-0.465624,0.350972,-0.812387,-1.618509,1.141442,2.76271
1515650820,-0.511528,0.19252,-0.426755,-1.263085,1.084747,2.040096
1515650820,-0.400811,0.182674,-0.254026,-1.547025,1.690293,1.460158
1515650820,-0.416342,0.172799,-0.259929,-2.165195,2.680188,1.057217
1515650820,-0.163014,0.142856,-0.185073,-2.854036,3.618808,0.741132
1515650820,-0.049127,0.121374,-0.260818,-3.375454,4.287809,0.463471
1515650821,0.064194,0.118503,-0.336116,-3.696794,4.633467,0.198124
1515650821,0.246998,0.174919,-0.481509,-3.723304,4.746717,0.082497
1515650821,0.259999,0.185192,-0.486869,-3.535326,4.534398,0.112616
1515650821,0.314448,0.187031,-0.531551,-3.253163,4.040557,0.252324
1515650821,0.353915,0.140401,-0.534727,-2.941086,3.440534,0.423188
1515650821,0.33512,0.12508,-0.550311,-2.643501,2.908585,0.633666
1515650821,0.280707,0.105548,-0.568025,-2.299244,2.491295,0.876502
1515650821,0.211836,0.069665,-0.537567,-2.029978,2.301908,1.082871
1515650821,0.133412,0.033552,-0.499214,-1.826794,2.347555,1.222171
1515650821,0.04727,0.0029,-0.46702,-1.634892,2.375207,1.287924
1515650821,-0.05723,-0.03044,-0.364337,-1.500763,2.326367,1.300746
1515650821,-0.105316,-0.051573,-0.313852,-1.461323,2.325187,1.290832
1515650821,-0.11958,-0.060991,-0.312763,-1.481473,2.407526,1.280331
1515650821,-0.186936,-0.048361,-0.273331,-1.548936,2.479041,1.225814
1515650821,-0.222012,-0.059168,-0.306211,-1.551567,2.517226,1.216241
1515650821,-0.268088,-0.087757,-0.323254,-1.471118,2.471894,1.194942
1515650821,-0.308693,-0.113605,-0.326891,-1.376432,2.41338,1.12087
1515650821,-0.387218,-0.082806,-0.325336,-1.328322,2.261669,0.992518
1515650821,-0.487301,0.058682,-0.356478,-1.224737,2.024092,0.902716
1515650821,-0.58455,0.049792,-0.448779,-0.846661,1.835665,0.841818
