
timestamp,accel x,accel y,accel z,gyro x,gyro y,gyro z
1515648152083,8.712265,-3.3092804,-0.088531494,0.072250366,0.03352356,0.84490967
1515648152184,10.363312,-3.8237305,0.124420166,-0.6662903,0.57536316,0.3971405
1515648152287,11.502304,-5.024933,0.25125122,-0.45126343,0.16485596,0.2645874
1515648152389,12.691528,-3.723236,2.2994995,-0.6589508,-0.092315674,-0.028015137
1515648152491,9.157333,-4.618149,2.383255,0.692276,-0.045288086,-1.5899963
1515648152594,7.8221436,-3.7998047,0.42591858,1.1455383,-0.27496338,-1.5435791
1515648152697,5.7021027,-4.1036835,0.7465668,0.69532776,-0.15400696,-1.3939056
1515648152798,7.085144,-5.469986,0.16989136,-0.02243042,-0.33299255,-0.042663574
1515648152900,9.389435,-8.329422,1.7371826,-1.6742249,0.7439575,0.9450989
1515648153001,8.056641,-2.3688965,2.4095764,-0.9436188,1.009079,1.8308563
1515648153103,8.745773,-4.445862,0.41635132,0.4797058,-0.5565796,0.625
1515648153205,8.482559,-3.144165,-0.25125122,0.549942,0.028015137,1.145462
1515648153307,9.28894,-3.0149536,0.36849976,-0.393219,-0.04222107,0.7551117
1515648153409,12.208176,-5.168503,1.0097656,-0.3938446,-0.13995361,0.48388672
1515648153511,13.746765,-3.6155548,2.2037964,-0.040145874,-0.34214783,-0.36764526
1515648153612,9.243469,-5.757126,2.0602264,0.38806152,-0.092315674,-2.3120575
1515648153713,7.3124695,-4.6013947,1.6678009,1.2060242,-0.07337952,-1.555191
1515648153814,6.168701,-4.1802673,0.8231354,1.0459747,-0.6952362,-1.2760162
1515648153916,7.2502594,-5.9820557,0.3900299,0.1162262,-0.088027954,-0.4947052
1515648154017,9.140579,-8.087738,1.2753754,-0.5532837,-0.18089294,0.65371704
1515648154120,9.379868,-3.4983063,0.41635132,0.13883972,0.12025452,1.4124146
1515648154221,7.503891,-3.4432678,0.9954071,-0.86787415,0.81481934,1.1918945
1515648154324,7.903488,-3.3427734,0.76091003,0.040481567,-0.019622803,1.2810822
1515648154426,9.927826,-3.1345978,0.6125641,0.025817871,0.06590271,1.1546326
1515648154528,13.483551,-4.6995087,0.107681274,0.69044495,-0.4612732,0.38676453
1515648154632,12.693924,-3.7567291,0.99780273,-0.22645569,0.1605835,-0.37986755
1515648154735,10.669601,-4.5679016,1.7611237,0.12905884,-0.39164734,-1.7689819
1515648154838,8.001602,-5.0895386,1.8783722,0.653183,-0.16744995,-2.0695343
1515648154940,6.5682983,-4.532013,0.74417114,0.65257263,-0.3995819,-1.7011871
1515648155042,5.826523,-5.0895386,0.69869995,-0.04624939,-0.12957764,-0.50387573
1515648155149,9.590439,-7.9082794,-0.20578003,-0.77319336,-0.19371033,0.59568787
1515648155251,10.322632,-2.7972107,1.9980011,-1.0743561,0.905838,1.5480347
1515648155354,6.099304,-4.106079,2.395218,-0.61009216,0.866745,0.44664
1515648155456,7.5421753,-3.8739777,0.6891327,0.18586731,-0.5009918,1.767334
1515648155558,11.743973,-2.395218,-0.7657013,-0.4292755,0.61628723,1.2975769
1515648155660,14.268402,-3.9792633,0.4091797,-0.5813751,0.33467102,0.4411316
1515648155761,13.696518,-2.7589264,1.9621124,-0.005935669,-0.39897156,-0.21310425
1515648155873,10.516449,-4.577469,1.3974152,0.82850647,-0.47410583,-2.1324463
1515648155975,7.802994,-5.058426,1.0648041,0.67333984,-0.05015564,-1.941864
1515648156077,5.5130615,-4.249649,1.7563324,0.57865906,-0.18026733,-1.2955627
1515648156179,6.4008026,-5.230713,0.97387695,0.6281433,-0.43440247,-0.23326111
1515648156281,10.817947,-7.491928,-2.0865479,0.41433716,-0.45700073,-0.007843018
1515648156384,8.362915,-4.3740845,2.3856506,-2.026703,1.9614258,1.4447937
1515648156485,7.0947266,-3.739975,0.9068756,-0.44882202,0.023132324,1.3702698
1515648156588,8.772095,-3.5485535,1.1868439,0.3110962,-0.39164734,1.9646454
1515648156690,9.647858,-3.2446747,1.6247253,0.15287781,-0.08621216,1.5070953
1515648156792,13.794617,-3.661026,-0.35653687,-0.3938446,0.30230713,0.4631195
1515648156893,13.495514,-4.2544403,2.1296082,-0.74386597,0.1960144,-0.6712494
1515648156995,10.291534,-5.0321045,2.3090668,1.0087128,-0.54740906,-2.0848083
1515648157100,8.874985,-5.3312073,1.7802582,0.6568451,-0.61460876,-1.8990936
1515648157204,7.092331,-4.862213,1.9453583,0.33981323,-0.12896729,-1.9797363
1515648157307,5.120636,-4.3908234,1.3758698,0.6476898,0.030471802,-0.9974518
1515648157410,8.934799,-6.3385925,0.7657013,0.1003418,-0.64881897,0.37026978
1515648157511,7.7431793,-5.120636,3.562912,-0.90940857,0.16790771,1.3635406
1515648157613,7.422531,-4.54158,-0.89730835,0.2677307,0.7494507,1.7648926
1515648157715,8.944366,-4.1730804,0.6460571,-1.6247406,1.153244,2.443573
1515648157817,11.392227,-3.172882,2.8259277,-0.49523926,0.361557,1.6677551
1515648157925,13.409378,-4.76651,0.32302856,-0.27227783,0.5558014,0.5578003
1515648158027,15.584457,-5.6111755,3.2996979,-0.019378662,-0.935318,-0.2992401
1515648158129,8.949158,-4.163513,2.498108,0.93785095,-0.32566833,-2.5838776
1515648158230,7.956131,-5.5202484,1.8233337,1.7405396,-1.2218018,-1.9449158
1515648158332,7.3411865,-4.6013947,1.1485596,0.7778015,-0.5639038,-1.7873077
1515648158433,5.761917,-4.606186,1.6821594,0.6385193,-0.29512024,-0.93515015
1515648158538,8.020737,-6.994217,0.5383911,-0.11161804,-0.25663757,0.17907715
1515648158640,5.893524,-4.9914246,1.3615112,0.09118652,1.3713226,1.6451569
1515648158742,6.8841553,-4.2640076,-0.39242554,-1.0987854,1.1966248,1.4234161
1515648158845,9.2482605,-4.474579,1.8831482,-1.7096558,-0.15278625,2.4728851
1515648158947,10.822739,-3.4648132,2.6799622,-0.93507385,0.48617554,1.8766785
1515648159049,12.088547,-4.352539,0.68196106,-0.5905304,0.4953308,0.117370605
1515648159150,13.746765,-4.7330017,2.4957123,0.5884247,-0.416687,-0.32000732
1515648159252,12.440292,-4.3956146,1.1294098,0.8309479,-0.36354065,-2.2124786
1515648159363,10.205383,-7.3411865,2.3090668,0.8059082,-0.37025452,-2.874649
1515648159466,6.936798,-4.668396,1.1629181,1.2231293,-0.33666992,-1.9326935
1515648159580,6.0969086,-4.8430786,0.6388855,0.5218506,-0.3262787,-1.4281158
1515648159682,8.439484,-8.092529,0.9188385,-1.1623077,0.2760315,-0.39819336
1515648159787,5.996414,-3.7304077,4.165909,-1.4787445,0.7097626,2.408142
1515648159889,8.307877,-1.8903351,-4.1850433,-0.03831482,-1.8394012,0.9530487
1515648159998,10.076172,-3.2494507,3.4456635,-1.5379944,1.3145142,2.0727692
1515648160100,11.274979,-2.0530396,0.6795654,0.17120361,-0.40446472,1.4221954
1515648160205,12.777679,-3.6586304,1.4763641,-0.1329956,0.09033203,0.6298981
1515648160307,15.026932,-2.6416779,2.0219421,0.4509735,-0.4637146,0.08988953
1515648160412,10.947159,-4.4291077,1.7970123,1.0875092,-0.11735535,-2.2179718
1515648160515,9.037689,-4.6636047,0.8446655,1.2854309,-0.40202332,-2.2784424
1515648160616,6.0753784,-4.266403,1.0600128,0.7423706,-0.20471191,-1.9944
1515648160719,5.3192444,-4.1826477,0.8757782,0.48336792,-0.38613892,-0.48554993
1515648160823,9.59761,-6.7669067,0.928421,-0.13360596,-0.5022125,0.6726532
1515648160931,8.274384,-3.4169464,3.3236237,-0.9369049,0.36460876,2.519928
